videoid,name,sub_category,main_category
snowstorm_11,"Time-lapse of a snowstorm on December 22, 2022, starting at night with no snow, progressing through morning into full daytime with light snowfall, intensifying throughout the day, and ending in the evening with the driveway completely covered in snow.",snowstorm,meteorological
snowstorm_10,"Time-lapse of a snowstorm transforming a clear garden into a heavily snow-covered landscape. The video shows the gradual accumulation of snow, starting lightly and then thickening, progressively covering trees, cars, and structures until details are almost completely obscured under dense snow by nightfall.",snowstorm,meteorological
snowstorm_15,"Time-lapse of a suburban neighborhood during a snowstorm on January 22, 2016: starting with clear streets then transitioning to snowfall, which gradually increases, covering roads, grass, and rooftops with a thick blanket of snow, culminating in a heavily snow-covered landscape by the end.",snowstorm,meteorological
snowstorm_13,"Time-lapse of snowfall accumulating on a deck over several hours: The deck starts clear, then light snow begins to fall, gradually covering the deck and furniture. Snow continues to pile up significantly, burying the furniture under a thick layer. By the end, the deck and all furniture are fully covered with a deep blanket of snow.",snowstorm,meteorological
snowstorm_17,"Time-lapse of a snowstorm progressively covering a garden area with bushes. Initial snow accumulation increases steadily, bending branches and eventually almost burying the bushes completely under a thick layer of snow by the video's end.",snowstorm,meteorological
snowstorm_19,"Time-lapse of a snowstorm from clear skies to heavy snow cover over two days. The storm starts on April 12, progresses into the night, and continues with increasing accumulation and poor visibility through April 13, culminating in significant snowbanks and persistent snowfall into the evening.",snowstorm,meteorological
snowstorm_14,"Time-lapse of a garden transforming over a day during a snowstorm: starting clear, cooling down, initial snowflakes appear, snowfall intensifies and accumulates, a thin layer of snow forms, followed by a significant white blanket covering all objects, leading to a heavily snow-covered garden fully obscured by the end.",snowstorm,meteorological
snowstorm_16,"Time-lapse of a snowstorm from afternoon on January 22 to mid-morning on January 23, 2016. The video shows snow accumulating heavily, transitioning from day to night and back to morning. Visibility decreases at night with street lights glowing through the snow, and then gradually improves by mid-morning as snowfall intensity lessens.",snowstorm,meteorological
solar_eclipse_01.1,"Time-lapse of a solar eclipse showing the sequence from the initial contact of the moon with the sun, progressing through increased coverage into a pronounced crescent, reaching peak obscuration, and finally, the moon moving away, revealing almost the entire sun again.",solar_eclipse,meteorological
snowstorm_18,"Time-lapse of a snowstorm over approximately 28 hours: begins with a clear driveway and no snow, progresses to heavy snowfall covering the car and surroundings, continues through night, predawn, and morning, revealing significant snow accumulation, and concludes in the evening with deep snow cover illuminated by car headlights.",snowstorm,meteorological
solar_eclipse_01.0,"Time-lapse of a solar eclipse progressing from a dark sky to a fully visible sun, through partial phases with increasing obscuration by the moon, reaching total eclipse with the corona visible, and ending with the sun reappearing showcasing the 'diamond ring' effect.",solar_eclipse,meteorological
snowstorm_20,"Time-lapse of a snowstorm over 11 hours: beginning with rain in the early afternoon, transitioning to snow, and culminating in thick snow accumulation by midnight. The scene progresses from light snow dusting on the ground to significant snow coverage, with changes in light from afternoon to night highlighted by street and house lights.",snowstorm,meteorological
snowstorm_21,"Time-lapse of a snowstorm unfolding over several hours, starting with a light snow cover on a car and driveway, progressing to the car being almost entirely buried under over 40 inches of snow, and ending with a thick blanket of snow covering the car and surroundings by morning.",snowstorm,meteorological
solar_eclipse_03.0,"Time-lapse of a solar eclipse starting from complete darkness, progressing through stages of partial eclipse with increasing moon coverage, reaching a nearly total eclipse with a thin crescent of the sun, and culminating in a total eclipse displaying the bright corona.",solar_eclipse,meteorological
